State,City,Borough,Zipcode,Latitude,Longitude,Location,num_calls
NY,NEW YORK,MANHATTAN,10019.0,40.76391016,-73.98865404,Club/Bar/Restaurant,68
NY,,BROOKLYN,11249.0,40.71093446,-73.96513432,Club/Bar/Restaurant,34
NY,NEW YORK,MANHATTAN,10032.0,40.83853602,-73.94159476,Club/Bar/Restaurant,40
NY,,BROOKLYN,11234.0,40.63249702,-73.93392817,Club/Bar/Restaurant,16
NY,ASTORIA,QUEENS,11103.0,40.76502017,-73.91738937,Club/Bar/Restaurant,30
NY,,BROOKLYN,11211.0,40.71138031,-73.94674525,Club/Bar/Restaurant,47
NY,NEW YORK,MANHATTAN,10013.0,40.7188309,-73.99755053,Club/Bar/Restaurant,24
NY,NEW YORK,MANHATTAN,10009.0,40.72409376,-73.98070211,Club/Bar/Restaurant,25
NY,,BROOKLYN,11204.0,40.61361381,-73.9810402,Club/Bar/Restaurant,14
NY,,BROOKLYN,11238.0,40.68334712,-73.96621238,Club/Bar/Restaurant,38
NY,NEW YORK,MANHATTAN,10025.0,40.79365992,-73.97066719,Club/Bar/Restaurant,106
NY,NEW YORK,MANHATTAN,10014.0,40.7339463,-74.00048351,Club/Bar/Restaurant,27
NY,NEW YORK,MANHATTAN,10018.0,40.75667818,-73.9943511,Club/Bar/Restaurant,24
NY,NY,MANHATTAN,10031.0,40.82103435,-73.95724362,Club/Bar/Restaurant,21
NY,NEW YORK,MANHATTAN,10009.0,40.72440629,-73.97860951,Club/Bar/Restaurant,15
NY,,BROOKLYN,11215.0,40.6658646,-73.98904921,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10002.0,40.7199886,-73.98809514,Club/Bar/Restaurant,22
NY,OZONE PARK,QUEENS,11417.0,40.67187351,-73.8431061,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10019.0,40.76055827,-73.98399084,Club/Bar/Restaurant,35
NY,BRONX,BRONX,10463.0,40.87892449,-73.90478656,Club/Bar/Restaurant,15
NY,BRONX,BRONX,10462.0,40.84649962,-73.86001444,Club/Bar/Restaurant,10
NY,,BROOKLYN,11206.0,40.70066107,-73.92966987,Club/Bar/Restaurant,39
NY,NEW YORK,MANHATTAN,10021.0,40.76838707,-73.95558787,Club/Bar/Restaurant,45
NY,BRONX,BRONX,10463.0,40.88403476,-73.89796587,Club/Bar/Restaurant,10
NY,,BROOKLYN,11211.0,40.71366785,-73.94931535,Club/Bar/Restaurant,46
NY,NEW YORK,MANHATTAN,10012.0,40.72133686,-73.99708866,Club/Bar/Restaurant,51
NY,NEW YORK,MANHATTAN,10014.0,40.73388589,-74.00263405,Club/Bar/Restaurant,15
NY,NEW YORK,MANHATTAN,10002.0,40.72116616,-73.98868657,Club/Bar/Restaurant,44
NY,BRONX,BRONX,10455.0,40.81258038,-73.90596163,Club/Bar/Restaurant,23
NY,,BROOKLYN,11211.0,40.70769793,-73.95581586,Club/Bar/Restaurant,93
NY,NEW YORK,MANHATTAN,10025.0,40.79924045,-73.9628704,Club/Bar/Restaurant,21
NY,NEW YORK,MANHATTAN,10003.0,40.73184063,-73.98986103,Club/Bar/Restaurant,18
NY,NEW YORK,MANHATTAN,10017.0,40.75405004,-73.96852622,Club/Bar/Restaurant,70
NY,NYC,MANHATTAN,10009.0,40.72403031,-73.97888382,Club/Bar/Restaurant,22
NY,NEW YORK,MANHATTAN,10033.0,40.85198792,-73.93176905,Club/Bar/Restaurant,28
NY,RICHMOND HILL,QUEENS,11418.0,40.70211545,-73.82056959,Club/Bar/Restaurant,19
NY,NEW YORK,MANHATTAN,10002.0,40.72141034,-73.98769444,Club/Bar/Restaurant,30
NY,RIDGEWOOD,QUEENS,11385.0,40.70256374,-73.90062398,Club/Bar/Restaurant,18
NY,BRONX,BRONX,10463.0,40.88355217,-73.89849823,Club/Bar/Restaurant,56
NY,NEW YORK,MANHATTAN,10075.0,40.77076607,-73.95384973,Club/Bar/Restaurant,103
NY,,BROOKLYN,11206.0,40.70791011,-73.9450059,Club/Bar/Restaurant,23
NY,JAMAICA,QUEENS,11435.0,40.69821675,-73.80633134,Club/Bar/Restaurant,26
NY,BRONX,BRONX,10467.0,40.87153719,-73.8772306,Club/Bar/Restaurant,49
NY,BRONX,BRONX,10471.0,40.88923532,-73.90039556,Club/Bar/Restaurant,50
NY,CORONA,QUEENS,11368.0,40.75168549,-73.85543864,Club/Bar/Restaurant,16
NY,NEW YORK,MANHATTAN,10036.0,40.76181083,-73.99387056,Club/Bar/Restaurant,30
NY,NEW YORK,MANHATTAN,10019.0,40.7623246,-73.9764531,Club/Bar/Restaurant,132
NY,ASTORIA,QUEENS,11106.0,40.7603875,-73.92199029,Club/Bar/Restaurant,120
NY,FLUSHING,QUEENS,11367.0,40.71865809,-73.81360953,Club/Bar/Restaurant,46
NY,NEW YORK,MANHATTAN,10036.0,40.75962609,-73.99547346,Club/Bar/Restaurant,20
NY,NEW YORK,MANHATTAN,10013.0,40.72593131,-74.00842073,Club/Bar/Restaurant,32
NY,NEW YORK,MANHATTAN,10003.0,40.73178846,-73.98969145,Club/Bar/Restaurant,81
NY,NEW YORK,MANHATTAN,10033.0,40.84862709,-73.93424121,Club/Bar/Restaurant,14
NY,NEW YORK,MANHATTAN,10040.0,40.86328205,-73.9267828,Club/Bar/Restaurant,286
NY,NEW YORK,MANHATTAN,10014.0,40.73400669,-74.00005412,Club/Bar/Restaurant,70
NY,NEW YORK,MANHATTAN,10003.0,40.73609748,-73.98721542,Club/Bar/Restaurant,70
NY,NEW YORK,MANHATTAN,10002.0,40.7207874,-73.98885619,Club/Bar/Restaurant,20
NY,NEW YORK,MANHATTAN,10005.0,40.70619093,-74.00916485,Club/Bar/Restaurant,26
NY,,BROOKLYN,11211.0,40.71254873,-73.95796249,Club/Bar/Restaurant,40
NY,NEW YORK,MANHATTAN,10032.0,40.84332975,-73.93914372,Club/Bar/Restaurant,20
NY,,BROOKLYN,11238.0,40.68067802,-73.96238479,Club/Bar/Restaurant,30
NY,GLEN OAKS,QUEENS,11004.0,40.73713914,-73.70921876,Club/Bar/Restaurant,21
NY,ASTORIA,QUEENS,11103.0,40.76523994,-73.91390907,Club/Bar/Restaurant,64
NY,NEW YORK,MANHATTAN,10027.0,40.80467738,-73.94773257,Club/Bar/Restaurant,19
NY,KEW GARDENS,QUEENS,11415.0,40.70605964,-73.83143704,Club/Bar/Restaurant,33
NY,NEW YORK,MANHATTAN,10036.0,40.75934044,-73.99195767,Club/Bar/Restaurant,21
NY,NEW YORK,MANHATTAN,10014.0,40.72860489,-74.00531458,Club/Bar/Restaurant,10
NY,ASTORIA,QUEENS,11103.0,40.76548132,-73.91369938,Club/Bar/Restaurant,27
NY,NEW YORK,MANHATTAN,10003.0,40.73058315,-73.98621703,Club/Bar/Restaurant,24
NY,NEW YORK,MANHATTAN,10012.0,40.72671632,-73.99169101,Club/Bar/Restaurant,24
NY,NEW YORK,MANHATTAN,10012.0,40.72924728,-74.00006494,Club/Bar/Restaurant,68
NY,,BROOKLYN,11216.0,40.67413684,-73.95380845,Club/Bar/Restaurant,22
NY,NEW YORK,MANHATTAN,10002.0,40.72146258,-73.98852418,Club/Bar/Restaurant,22
NY,,BROOKLYN,11217.0,40.68088064,-73.98371072,Club/Bar/Restaurant,10
NY,,BROOKLYN,11232.0,40.65171843,-74.00463814,Club/Bar/Restaurant,10
NY,,BROOKLYN,11211.0,40.72004918,-73.95534951,Club/Bar/Restaurant,18
NY,NEW YORK,MANHATTAN,10031.0,40.82259297,-73.94952505,Club/Bar/Restaurant,13
NY,NEW YORK,MANHATTAN,10040.0,40.85717578,-73.93239997,Club/Bar/Restaurant,20
NY,,BROOKLYN,11215.0,40.66759276,-73.98100684,Club/Bar/Restaurant,14
NY,NEW YORK,MANHATTAN,10009.0,40.72983031,-73.98079426,Club/Bar/Restaurant,11
NY,,BROOKLYN,11249.0,40.7122186,-73.96382426,Club/Bar/Restaurant,15
NY,NEW YORK,MANHATTAN,10002.0,40.72285427,-73.98957017,Club/Bar/Restaurant,31
NY,JACKSON HEIGHTS,QUEENS,11372.0,40.75568407,-73.88411081,Club/Bar/Restaurant,15
NY,NEW YORK,MANHATTAN,10007.0,40.71406302,-74.00770861,Club/Bar/Restaurant,17
NY,STATEN ISLAND,STATEN ISLAND,10302.0,40.63322528,-74.13667392,Club/Bar/Restaurant,19
NY,NEW YORK,MANHATTAN,10033.0,40.85044819,-73.9366612,Club/Bar/Restaurant,10
NY,NEW YORK,MANHATTAN,10024.0,40.78670595,-73.97571503,Club/Bar/Restaurant,10
NY,NEW YORK,MANHATTAN,10002.0,40.71407655,-73.98984209,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10014.0,40.72854728,-74.0046471,Club/Bar/Restaurant,28
NY,NEW YORK,MANHATTAN,10075.0,40.77242188,-73.95570793,Club/Bar/Restaurant,27
NY,,BROOKLYN,11222.0,40.73657808,-73.95530596,Club/Bar/Restaurant,11
NY,BRONX,BRONX,10469.0,40.87904927,-73.84311987,Club/Bar/Restaurant,11
NY,,BROOKLYN,11206.0,40.70071878,-73.92978883,Club/Bar/Restaurant,37
NY,,BROOKLYN,11234.0,40.61478363,-73.93656785,Club/Bar/Restaurant,32
NY,,BROOKLYN,11206.0,40.70482471,-73.93401518,Club/Bar/Restaurant,87
NY,NEW YORK,MANHATTAN,10012.0,40.72223429,-73.99433237,Club/Bar/Restaurant,27
NY,JAMAICA,QUEENS,11435.0,40.70227392,-73.81152746,Club/Bar/Restaurant,17
NY,NEW YORK,MANHATTAN,10011.0,40.73875786,-74.00019486,Club/Bar/Restaurant,179
NY,,BROOKLYN,11221.0,40.69622255,-73.93391551,Club/Bar/Restaurant,98
NY,NEW YORK,MANHATTAN,10003.0,40.72477819,-73.98794997,Club/Bar/Restaurant,11
NY,,BROOKLYN,11249.0,40.71776846,-73.96366974,Club/Bar/Restaurant,26
NY,,BROOKLYN,11216.0,40.67127809,-73.95035693,Club/Bar/Restaurant,38
NY,NEW YORK,MANHATTAN,10002.0,40.72205788,-73.98570651,Club/Bar/Restaurant,42
NY,NEW YORK,MANHATTAN,10002.0,40.72042228,-73.98817082,Club/Bar/Restaurant,38
NY,NEW YORK,MANHATTAN,10002.0,40.71942599,-73.9887013,Club/Bar/Restaurant,10
NY,NEW YORK,MANHATTAN,10011.0,40.74371747,-74.00597259,Club/Bar/Restaurant,28
NY,BRONX,BRONX,10458.0,40.85930241,-73.89807612,Club/Bar/Restaurant,54
NY,NEW YORK,MANHATTAN,10012.0,40.72827564,-73.99935778,Club/Bar/Restaurant,37
NY,,BROOKLYN,11216.0,40.67845538,-73.9496774,Club/Bar/Restaurant,25
NY,RIDGEWOOD,QUEENS,11385.0,40.70484883,-73.90560866,Club/Bar/Restaurant,13
NY,NEW YORK,MANHATTAN,10010.0,40.73964395,-73.98965415,Club/Bar/Restaurant,22
NY,NEW YORK,MANHATTAN,10030.0,40.8172264,-73.94229989,Club/Bar/Restaurant,46
NY,,BROOKLYN,11238.0,40.68729923,-73.95691111,Club/Bar/Restaurant,199
NY,NEW YORK,MANHATTAN,10009.0,40.72292768,-73.98354531,Club/Bar/Restaurant,61
NY,NEW YORK,MANHATTAN,10002.0,40.71757618,-73.99052335,Club/Bar/Restaurant,18
NY,NEW YORK,MANHATTAN,10033.0,40.8458189,-73.93857399,Club/Bar/Restaurant,64
NY,BRONX,BRONX,10451.0,40.82552296,-73.92654974,Club/Bar/Restaurant,13
NY,ASTORIA,QUEENS,11106.0,40.76042049,-73.92205884,Club/Bar/Restaurant,15
NY,,BROOKLYN,11205.0,40.69492271,-73.95309084,Club/Bar/Restaurant,43
NY,BRONX,BRONX,10457.0,40.85434768,-73.90059963,Club/Bar/Restaurant,12
NY,,BROOKLYN,11211.0,40.71355468,-73.96188648,Club/Bar/Restaurant,39
NY,,BROOKLYN,11230.0,40.61101573,-73.97340545,Club/Bar/Restaurant,15
NY,ASTORIA,QUEENS,11103.0,40.76750843,-73.91203971,Club/Bar/Restaurant,32
NY,BRONX,BRONX,10463.0,40.87823133,-73.90299396,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10021.0,40.770663,-73.95701963,Club/Bar/Restaurant,44
NY,,BROOKLYN,11211.0,40.71189525,-73.95734249,Club/Bar/Restaurant,10
NY,NEW YORK,MANHATTAN,10003.0,40.72602991,-73.9890754,Club/Bar/Restaurant,20
NY,,BROOKLYN,11221.0,40.68970483,-73.91852118,Club/Bar/Restaurant,109
NY,NEW YORK,MANHATTAN,10027.0,40.80921013,-73.94444898,Club/Bar/Restaurant,29
NY,,BROOKLYN,11222.0,40.72336564,-73.95056707,Club/Bar/Restaurant,10
NY,NEW YORK,MANHATTAN,10016.0,40.7436844,-73.97359429,Club/Bar/Restaurant,17
NY,NEW YORK,MANHATTAN,10029.0,40.79756979,-73.93910248,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10003.0,40.72639229,-73.98988711,Club/Bar/Restaurant,18
NY,NEW YORK,MANHATTAN,10003.0,40.73288601,-73.98624181,Club/Bar/Restaurant,19
NY,,BROOKLYN,11211.0,40.71346027,-73.95874828,Club/Bar/Restaurant,30
NY,ASTORIA,QUEENS,11106.0,40.76115715,-73.92366432,Club/Bar/Restaurant,16
NY,NEW YORK,MANHATTAN,10023.0,40.77638923,-73.97952074,Club/Bar/Restaurant,13
NY,ASTORIA,QUEENS,11103.0,40.7669823,-73.91689597,Club/Bar/Restaurant,20
NY,STATEN ISLAND,STATEN ISLAND,10304.0,40.62553848,-74.07577709,Club/Bar/Restaurant,12
NY,JAMAICA,QUEENS,11433.0,40.70789309,-73.78672142,Club/Bar/Restaurant,75
NY,,BROOKLYN,11211.0,40.71472927,-73.94180064,Club/Bar/Restaurant,27
NY,NEW YORK,MANHATTAN,10025.0,40.79976023,-73.96620747,Club/Bar/Restaurant,14
NY,NEW YORK,MANHATTAN,10002.0,40.7189536,-73.98611482,Club/Bar/Restaurant,22
NY,NEW YORK,MANHATTAN,10014.0,40.7293296,-74.00235605,Club/Bar/Restaurant,23
NY,BRONX,BRONX,10470.0,40.8985862,-73.86738879,Club/Bar/Restaurant,19
NY,JAMAICA,QUEENS,11432.0,40.7118486,-73.78986498,Club/Bar/Restaurant,62
NY,ROSEDALE,QUEENS,11422.0,40.67413839,-73.72954485,Club/Bar/Restaurant,18
NY,RIDGEWOOD,QUEENS,11385.0,40.69645621,-73.90014263,Club/Bar/Restaurant,13
NY,,BROOKLYN,11216.0,40.68315344,-73.95385989,Club/Bar/Restaurant,36
NY,,BROOKLYN,11203.0,40.65232958,-73.92727379,Club/Bar/Restaurant,25
NY,NEW YORK,MANHATTAN,10014.0,40.73853272,-74.00387196,Club/Bar/Restaurant,51
NY,WOODSIDE,QUEENS,11377.0,40.74279466,-73.91560894,Club/Bar/Restaurant,96
NY,BRONX,BRONX,10457.0,40.8512885,-73.89878603,Club/Bar/Restaurant,31
NY,BRONX,BRONX,10467.0,40.87639511,-73.87964798,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10036.0,40.76038872,-73.98934771,Club/Bar/Restaurant,11
NY,,BROOKLYN,11237.0,40.70640957,-73.92261612,Club/Bar/Restaurant,45
NY,NEW YORK,MANHATTAN,10040.0,40.86265183,-73.92846821,Club/Bar/Restaurant,79
NY,,BROOKLYN,11205.0,40.69639887,-73.9674968,Club/Bar/Restaurant,32
NY,NEW YORK,MANHATTAN,10034.0,40.86553576,-73.9272684,Club/Bar/Restaurant,88
NY,,BROOKLYN,11221.0,40.6896471,-73.91839865,Club/Bar/Restaurant,10
NY,,BROOKLYN,11206.0,40.70733558,-73.94320295,Club/Bar/Restaurant,15
NY,NEW YORK,MANHATTAN,10025.0,40.80000172,-73.96604481,Club/Bar/Restaurant,72
NY,NEW YORK,MANHATTAN,10001.0,40.74550121,-73.98925987,Club/Bar/Restaurant,32
NY,JAMAICA,QUEENS,11435.0,40.70223509,-73.81128232,Club/Bar/Restaurant,21
NY,NYC,MANHATTAN,10024.0,40.78873125,-73.97426256,Club/Bar/Restaurant,23
NY,RIDGEWOOD,QUEENS,11385.0,40.70405345,-73.90977549,Club/Bar/Restaurant,64
NY,NEW YORK,MANHATTAN,10028.0,40.77757461,-73.95105398,Club/Bar/Restaurant,143
NY,NEW YORK,MANHATTAN,10025.0,40.79856266,-73.96336198,Club/Bar/Restaurant,20
NY,NEW YORK,MANHATTAN,10034.0,40.86895885,-73.91583208,Club/Bar/Restaurant,65
NY,SOUTH RICHMOND HILL,QUEENS,11419.0,40.6857644,-73.82746439,Club/Bar/Restaurant,99
NY,ASTORIA,QUEENS,11103.0,40.76754409,-73.91201078,Club/Bar/Restaurant,73
NY,KEW GARDENS,QUEENS,11415.0,40.70605965,-73.83144065,Club/Bar/Restaurant,19
NY,FOREST HILLS,QUEENS,11375.0,40.71924727,-73.84237049,Club/Bar/Restaurant,14
NY,,BROOKLYN,11232.0,40.64600662,-73.99860904,Club/Bar/Restaurant,19
NY,NEW YORK,MANHATTAN,10032.0,40.8390628,-73.9412076,Club/Bar/Restaurant,140
NY,NEW YORK,MANHATTAN,10011.0,40.74406051,-74.00680988,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10011.0,40.74420325,-74.00669441,Club/Bar/Restaurant,119
NY,BRONX,BRONX,10458.0,40.8598744,-73.89321652,Club/Bar/Restaurant,34
NY,,BROOKLYN,11209.0,40.62267862,-74.02541404,Club/Bar/Restaurant,32
NY,BRONX,BRONX,10458.0,40.85399666,-73.88889542,Club/Bar/Restaurant,12
NY,,BROOKLYN,11215.0,40.66859873,-73.99339609,Club/Bar/Restaurant,38
NY,NEW YORK,MANHATTAN,10036.0,40.76056167,-73.9897231,Club/Bar/Restaurant,44
NY,,BROOKLYN,11222.0,40.73420647,-73.95492868,Club/Bar/Restaurant,13
NY,,BROOKLYN,11219.0,40.620266,-73.99822054,Club/Bar/Restaurant,13
NY,,BROOKLYN,11237.0,40.70169627,-73.92181373,Club/Bar/Restaurant,103
NY,NEW YORK,MANHATTAN,10023.0,40.776993,-73.97910533,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10016.0,40.74244241,-73.98050554,Club/Bar/Restaurant,100
NY,,BROOKLYN,11225.0,40.65683338,-73.96013845,Club/Bar/Restaurant,67
NY,,BROOKLYN,11217.0,40.67854566,-73.973429,Club/Bar/Restaurant,18
NY,ASTORIA,QUEENS,11103.0,40.75784759,-73.91660416,Club/Bar/Restaurant,49
NY,NEW YORK,MANHATTAN,10012.0,40.7276114,-74.00127,Club/Bar/Restaurant,23
NY,NEW YORK,MANHATTAN,10036.0,40.76478896,-73.9959027,Club/Bar/Restaurant,30
NY,ASTORIA,QUEENS,11105.0,40.77159735,-73.90757916,Club/Bar/Restaurant,23
NY,NEW YORK,MANHATTAN,10009.0,40.72986362,-73.98316836,Club/Bar/Restaurant,26
NY,NEW YORK,MANHATTAN,10018.0,40.7520028,-73.98325661,Club/Bar/Restaurant,24
NY,,BROOKLYN,11207.0,40.67937376,-73.88643908,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10031.0,40.83045842,-73.94749912,Club/Bar/Restaurant,31
NY,NEW YORK,MANHATTAN,10029.0,40.79318722,-73.94056193,Club/Bar/Restaurant,18
NY,,BROOKLYN,11211.0,40.71765265,-73.95444927,Club/Bar/Restaurant,23
NY,ASTORIA,QUEENS,11105.0,40.76964227,-73.90999712,Club/Bar/Restaurant,13
NY,NEW YORK,MANHATTAN,10002.0,40.72250863,-73.9920487,Club/Bar/Restaurant,37
NY,ASTORIA,QUEENS,11106.0,40.76152269,-73.92440391,Club/Bar/Restaurant,23
NY,NEW YORK,MANHATTAN,10003.0,40.73465934,-73.98828737,Club/Bar/Restaurant,20
NY,,BROOKLYN,11219.0,40.62277199,-73.99796111,Club/Bar/Restaurant,47
NY,FOREST HILLS,QUEENS,11375.0,40.7192403,-73.84532504,Club/Bar/Restaurant,14
NY,NYC,MANHATTAN,10013.0,40.71948409,-73.99540404,Club/Bar/Restaurant,38
NY,WOODSIDE,QUEENS,11377.0,40.74425235,-73.91224003,Club/Bar/Restaurant,14
NY,JACKSON HEIGHTS,QUEENS,11372.0,40.75565695,-73.88443932,Club/Bar/Restaurant,21
NY,NEW YORK,MANHATTAN,10031.0,40.82427381,-73.95203494,Club/Bar/Restaurant,38
NY,NEW YORK,MANHATTAN,10025.0,40.80234631,-73.96810968,Club/Bar/Restaurant,69
NY,ASTORIA,QUEENS,11103.0,40.76863581,-73.9111068,Club/Bar/Restaurant,17
NY,NY,MANHATTAN,10036.0,40.760405,-73.98747426,Club/Bar/Restaurant,33
NY,NEW YORK,MANHATTAN,10002.0,40.72114427,-73.98939367,Club/Bar/Restaurant,16
NY,SOUTH RICHMOND HILL,QUEENS,11419.0,40.69146867,-73.82069199,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10025.0,40.80237264,-73.96430262,Club/Bar/Restaurant,10
NY,ASTORIA,QUEENS,11103.0,40.76761182,-73.91825619,Club/Bar/Restaurant,34
NY,ROCKAWAY PARK,QUEENS,11694.0,40.58075262,-73.83390611,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10025.0,40.80645153,-73.96504816,Club/Bar/Restaurant,42
NY,,BROOKLYN,11207.0,40.67934096,-73.88657253,Club/Bar/Restaurant,40
NY,ASTORIA,QUEENS,11103.0,40.76902594,-73.91524717,Club/Bar/Restaurant,13
NY,WOODSIDE,QUEENS,11377.0,40.74480252,-73.91025803,Club/Bar/Restaurant,33
NY,ASTORIA,QUEENS,11103.0,40.76570463,-73.91882892,Club/Bar/Restaurant,10
NY,NEW YORK,MANHATTAN,10036.0,40.76011682,-73.98767285,Club/Bar/Restaurant,26
NY,SOUTH RICHMOND HILL,QUEENS,11419.0,40.69001621,-73.82574419,Club/Bar/Restaurant,17
NY,,BROOKLYN,11211.0,40.71267449,-73.95661335,Club/Bar/Restaurant,17
NY,BRONX,BRONX,10457.0,40.85124461,-73.8988114,Club/Bar/Restaurant,19
NY,,BROOKLYN,11223.0,40.59645556,-73.97803836,Club/Bar/Restaurant,68
NY,NEW YORK,MANHATTAN,10003.0,40.73287502,-73.98616604,Club/Bar/Restaurant,88
NY,,BROOKLYN,11210.0,40.63069697,-73.94539737,Club/Bar/Restaurant,142
NY,ASTORIA,QUEENS,11105.0,40.77554692,-73.91454925,Club/Bar/Restaurant,27
NY,,BROOKLYN,11209.0,40.62192499,-74.03167804,Club/Bar/Restaurant,22
NY,NEW YORK,MANHATTAN,10024.0,40.78597322,-73.97625335,Club/Bar/Restaurant,20
NY,,BROOKLYN,11238.0,40.68268194,-73.96311197,Club/Bar/Restaurant,40
NY,NEW YORK,MANHATTAN,10031.0,40.82513202,-73.94397319,Club/Bar/Restaurant,27
NY,NEW YORK,MANHATTAN,10014.0,40.72970008,-74.0044776,Club/Bar/Restaurant,11
NY,NEW YORK,MANHATTAN,10032.0,40.83917804,-73.94113522,Club/Bar/Restaurant,26
NY,NEW YORK,MANHATTAN,10009.0,40.723084,-73.98267582,Club/Bar/Restaurant,49
NY,NEW YORK,MANHATTAN,10022.0,40.76333659,-73.972749,Club/Bar/Restaurant,24
NY,NEW YORK,MANHATTAN,10128.0,40.78106247,-73.94941932,Club/Bar/Restaurant,20
NY,NEW YORK,MANHATTAN,10019.0,40.76929579,-73.99493849,Club/Bar/Restaurant,17
NY,NEW YORK,MANHATTAN,10003.0,40.73132176,-73.98861269,Club/Bar/Restaurant,12
NY,,BROOKLYN,11203.0,40.65160575,-73.93310919,Club/Bar/Restaurant,45
NY,,BROOKLYN,11211.0,40.71869299,-73.95465418,Club/Bar/Restaurant,11
NY,,BROOKLYN,11206.0,40.70411268,-73.9478547,Club/Bar/Restaurant,26
NY,,BROOKLYN,11238.0,40.67631977,-73.95593759,Club/Bar/Restaurant,43
NY,NEW YORK,MANHATTAN,10013.0,40.7260026,-74.00931188,Club/Bar/Restaurant,16
NY,,BROOKLYN,11206.0,40.70624307,-73.94301632,Club/Bar/Restaurant,60
NY,NEW YORK,MANHATTAN,10128.0,40.78002803,-73.95016753,Club/Bar/Restaurant,45
NY,,BROOKLYN,11206.0,40.70810405,-73.94306884,Club/Bar/Restaurant,32
NY,ASTORIA,QUEENS,11103.0,40.76524269,-73.91390546,Club/Bar/Restaurant,13
NY,ASTORIA,QUEENS,11103.0,40.76751941,-73.91202887,Club/Bar/Restaurant,13
NY,,BROOKLYN,11222.0,40.72242119,-73.94999415,Club/Bar/Restaurant,25
NY,,BROOKLYN,11207.0,40.67638691,-73.89157433,Club/Bar/Restaurant,51
NY,ASTORIA,QUEENS,11102.0,40.77027188,-73.91883057,Club/Bar/Restaurant,51
NY,NEW YORK,MANHATTAN,10002.0,40.72010392,-73.9884703,Club/Bar/Restaurant,10
NY,,BROOKLYN,11201.0,40.68808605,-73.9867739,Club/Bar/Restaurant,10
NY,ASTORIA,QUEENS,11103.0,40.76452537,-73.91636115,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10010.0,40.74093692,-73.9921295,Club/Bar/Restaurant,36
NY,NEW YORK,MANHATTAN,10016.0,40.74361478,-73.98282205,Club/Bar/Restaurant,21
NY,,BROOKLYN,11211.0,40.71680457,-73.95458693,Club/Bar/Restaurant,10
NY,,BROOKLYN,11232.0,40.65262688,-74.00616265,Club/Bar/Restaurant,13
NY,JACKSON HEIGHTS,QUEENS,11372.0,40.75607293,-73.88055479,Club/Bar/Restaurant,161
NY,NEW YORK,MANHATTAN,10009.0,40.72787656,-73.98416105,Club/Bar/Restaurant,13
NY,NEW YORK,MANHATTAN,10022.0,40.75648955,-73.9664893,Club/Bar/Restaurant,25
NY,,BROOKLYN,11249.0,40.71070456,-73.96739965,Club/Bar/Restaurant,20
NY,NEW YORK,MANHATTAN,10028.0,40.77667983,-73.95104381,Club/Bar/Restaurant,18
NY,NEW YORK,MANHATTAN,10025.0,40.79806598,-73.96372343,Club/Bar/Restaurant,73
NY,NEW YORK,MANHATTAN,10026.0,40.80221094,-73.95696675,Club/Bar/Restaurant,44
NY,NEW YORK,MANHATTAN,10016.0,40.74225897,-73.98348641,Club/Bar/Restaurant,14
NY,NEW YORK,MANHATTAN,10002.0,40.72068841,-73.98711375,Club/Bar/Restaurant,29
NY,SOUTH RICHMOND HILL,QUEENS,11419.0,40.69120105,-73.82157618,Club/Bar/Restaurant,10
NY,,BROOKLYN,11211.0,40.71894075,-73.95653712,Club/Bar/Restaurant,12
NY,NEW YORK,MANHATTAN,10014.0,40.73908435,-74.00545255,Club/Bar/Restaurant,16
NY,NEW YORK,MANHATTAN,10036.0,40.75754542,-73.99256429,Club/Bar/Restaurant,13
NY,NEW YORK,MANHATTAN,10028.0,40.77738159,-73.94899244,Club/Bar/Restaurant,22
NY,NEW YORK,MANHATTAN,10036.0,40.75755914,-73.99254985,Club/Bar/Restaurant,34
NY,NEW YORK,MANHATTAN,10022.0,40.75453592,-73.96875699,Club/Bar/Restaurant,12
NY,COLLEGE POINT,QUEENS,11356.0,40.7847389,-73.84577593,Club/Bar/Restaurant,10
NY,NEW YORK,MANHATTAN,10003.0,40.72937008,-73.9871229,Club/Bar/Restaurant,69
NY,NEW YORK,MANHATTAN,10036.0,40.75820966,-73.99278079,Club/Bar/Restaurant,14
NY,,BROOKLYN,11206.0,40.70700314,-73.93244766,Club/Bar/Restaurant,28
NY,,BROOKLYN,11206.0,40.70393413,-73.94755188,Club/Bar/Restaurant,464
NY,BRONX,BRONX,10464.0,40.84674341,-73.7862907,Club/Bar/Restaurant,15
NY,NEW YORK,MANHATTAN,10009.0,40.72822197,-73.9812818,Club/Bar/Restaurant,208
NY,NEW YORK,MANHATTAN,10011.0,40.73306797,-73.99825,Club/Bar/Restaurant,40
